case_id,metodo,vol_bin,focality,fold,et_present_manifest,et_mm3_manifest,gt_vox,pred_vox,global_dice,global_jaccard,overseg_ratio,correct_absent_pred_lt_10_vox,flood_gt_10000_vox,gt_components,pred_components,matched_components,lesionwise_dice_mean,lesionwise_dice_median,lesion_detection_rate_dice_gt_0,lesion_detection_rate_dice_ge_0_1,hd95_mm
BraTS-GLI-02996-101,variational_spline,large,multifocal,0.0,1,18701.0,18701,12893,0.0,0.0,0.689428372814288,,True,6,1,0.0,0.0,0.0,0.0,0.0,102.00980345045274
BraTS-GLI-03009-100,otsu_T1c,large,multifocal,2.0,1,11130.0,11130,21831,0.23882770547010101,0.13560723514211886,1.961455525606469,,True,6,1,1.0,0.03993425518274307,0.0,0.16666666666666666,0.16666666666666666,49.47726750741192
BraTS-GLI-03009-100,gmm_T1c,large,multifocal,2.0,1,11130.0,11130,34501,0.29212596699612103,0.17104655340553304,3.0998203054806828,,True,6,1,1.0,0.04880209639668465,0.0,0.16666666666666666,0.16666666666666666,50.17967716117751
BraTS-GLI-03009-100,sustraccion,large,multifocal,2.0,1,11130.0,11130,93171,0.18369910163852696,0.10113913493311937,8.371159029649595,,True,6,200,1.0,0.032791148871183395,0.0,0.16666666666666666,0.16666666666666666,76.24303246854758
BraTS-GLI-03009-100,gmm_2d,large,multifocal,2.0,1,11130.0,11130,195721,0.08699015233187174,0.045472924479666825,17.584995507637018,,True,6,186,1.0,0.01602301187813282,0.0,0.16666666666666666,0.0,81.54140052758476
BraTS-GLI-03009-100,variational_spline,large,multifocal,2.0,1,11130.0,11130,34552,0.29228142375552735,0.17115315592472952,3.1044025157232706,,True,6,1,1.0,0.048827942460775375,0.0,0.16666666666666666,0.16666666666666666,50.24937810560445
BraTS-GLI-03010-100,otsu_T1c,absent,unifocal,3.0,0,0.0,0,17138,,,,False,True,0,1,,,,,,
BraTS-GLI-03010-100,gmm_T1c,absent,unifocal,3.0,0,0.0,0,21903,,,,False,True,0,1,,,,,,
BraTS-GLI-03010-100,sustraccion,absent,unifocal,3.0,0,0.0,0,85505,,,,False,True,0,244,,,,,,
BraTS-GLI-03010-100,gmm_2d,absent,unifocal,3.0,0,0.0,0,191346,,,,False,True,0,300,,,,,,
BraTS-GLI-03010-100,variational_spline,absent,unifocal,3.0,0,0.0,0,21903,,,,False,True,0,1,,,,,,
BraTS-GLI-03019-101,otsu_T1c,large,multifocal,4.0,1,36755.0,36755,15827,0.0007226807652808946,0.00036147099670871146,0.4306080805332608,,True,29,1,1.0,8.269246609415859e-05,0.0,0.034482758620689655,0.0,52.63126443202524
BraTS-GLI-03019-101,gmm_T1c,large,multifocal,4.0,1,36755.0,36755,17405,0.0038404726735598227,0.0019239307384934143,0.47354101482791455,,True,29,1,1.0,0.00033486055326648057,0.0,0.034482758620689655,0.0,43.965895873961216
BraTS-GLI-03019-101,sustraccion,large,multifocal,4.0,1,36755.0,36755,75372,0.36965226930177386,0.2267321641521613,2.050659774180384,,True,29,261,13.0,0.22860214114189148,0.0,0.4482758620689655,0.3448275862068966,39.96248240537617
BraTS-GLI-03019-101,gmm_2d,large,multifocal,4.0,1,36755.0,36755,228427,0.2501602672881266,0.14296181679474856,6.214855121752143,,True,29,256,8.0,0.07250946760177612,0.0,0.27586206896551724,0.20689655172413793,38.80721582386451
BraTS-GLI-03019-101,variational_spline,large,multifocal,4.0,1,36755.0,36755,17405,0.0038404726735598227,0.0019239307384934143,0.47354101482791455,,True,29,1,1.0,0.00033486055326648057,0.0,0.034482758620689655,0.0,43.965895873961216
BraTS-GLI-03020-100,otsu_T1c,large,multifocal,1.0,1,13632.0,13632,18977,0.0,0.0,1.3920921361502347,,True,4,1,0.0,0.0,0.0,0.0,0.0,97.96938297243685
BraTS-GLI-03020-100,gmm_T1c,large,multifocal,1.0,1,13632.0,13632,17578,0.0,0.0,1.2894659624413145,,True,4,1,0.0,0.0,0.0,0.0,0.0,97.98979538707079
BraTS-GLI-03020-100,sustraccion,large,multifocal,1.0,1,13632.0,13632,126679,0.1887663832486405,0.10421978783013819,9.292767018779342,,True,4,153,2.0,0.05357442796230316,0.006269592326134443,0.5,0.25,96.29641737884126
BraTS-GLI-03020-100,gmm_2d,large,multifocal,1.0,1,13632.0,13632,137154,0.12300876739219821,0.06553507829724688,10.061179577464788,,True,4,200,1.0,0.04069516807794571,0.0,0.25,0.25,93.23089616645332
BraTS-GLI-03020-100,variational_spline,large,multifocal,1.0,1,13632.0,13632,17578,0.0,0.0,1.2894659624413145,,True,4,1,0.0,0.0,0.0,0.0,0.0,97.98979538707079
BraTS-GLI-03025-101,otsu_T1c,small,unifocal,1.0,1,766.0,766,11444,0.0,0.0,14.939947780678851,,True,3,1,0.0,0.0,0.0,0.0,0.0,108.46013084147063
BraTS-GLI-03025-101,gmm_T1c,small,unifocal,1.0,1,766.0,766,11656,0.0,0.0,15.216710182767624,,True,3,1,0.0,0.0,0.0,0.0,0.0,108.538702752392
BraTS-GLI-03025-101,sustraccion,small,unifocal,1.0,1,766.0,766,106807,0.014018387513595418,0.00705866933785188,139.43472584856397,,True,3,329,1.0,0.005180917680263519,0.0,0.3333333333333333,0.0,106.64426848171448
BraTS-GLI-03025-101,gmm_2d,small,unifocal,1.0,1,766.0,766,153237,0.00986993759861821,0.004959443498234829,200.04830287206266,,True,3,150,2.0,0.05132397636771202,0.011114781722426414,0.6666666666666666,0.3333333333333333,107.74506949276147
BraTS-GLI-03025-101,variational_spline,small,unifocal,1.0,1,766.0,766,11656,0.0,0.0,15.216710182767624,,True,3,1,0.0,0.0,0.0,0.0,0.0,108.538702752392
BraTS-GLI-03026-101,otsu_T1c,medium,multifocal,3.0,1,4326.0,4326,16597,0.0005735315203364718,0.00028684801835827316,3.836569579288026,,True,5,1,1.0,0.00014449996524490416,0.0,0.2,0.0,63.396372042760284
BraTS-GLI-03026-101,gmm_T1c,medium,multifocal,3.0,1,4326.0,4326,17735,0.0005439463306287113,0.0002720471548401723,4.099630143319463,,True,5,1,1.0,0.00013523412053473294,0.0,0.2,0.0,63.53739056650029
BraTS-GLI-03026-101,sustraccion,medium,multifocal,3.0,1,4326.0,4326,92256,0.07871031869292415,0.0409674394541986,21.32593619972261,,True,5,322,2.0,0.16492393612861633,0.0,0.4,0.4,96.0445208915757
BraTS-GLI-03026-101,gmm_2d,medium,multifocal,3.0,1,4326.0,4326,424809,0.00438090577557179,0.0021952615046882847,98.19902912621359,,True,5,125,2.0,0.007473756559193134,0.0,0.4,0.0,97.58073580374356
BraTS-GLI-03026-101,variational_spline,medium,multifocal,3.0,1,4326.0,4326,17736,0.0005439216752787598,0.0002720348204570185,4.099861303744799,,True,5,1,1.0,0.00013522649533115327,0.0,0.2,0.0,63.53739056650029
BraTS-GLI-03027-100,otsu_T1c,small,multifocal,1.0,1,1878.0,1878,17711,0.0,0.0,9.430777422790202,,True,12,1,0.0,0.0,0.0,0.0,0.0,131.62446581088184
BraTS-GLI-03027-100,gmm_T1c,small,multifocal,1.0,1,1878.0,1878,24521,0.0,0.0,13.056975505857295,,True,12,1,0.0,0.0,0.0,0.0,0.0,131.30498848101698
BraTS-GLI-03027-100,sustraccion,small,multifocal,1.0,1,1878.0,1878,108125,0.02805378035144496,0.014226442928268485,57.57454739084132,,True,12,333,1.0,0.001574881374835968,0.0,0.08333333333333333,0.0,129.4281652761744
BraTS-GLI-03027-100,gmm_2d,small,multifocal,1.0,1,1878.0,1878,115538,0.028207399332288614,0.014305459571527297,61.52183173588924,,True,12,111,2.0,0.004784453194588423,0.0,0.16666666666666666,0.0,129.25169244539896
BraTS-GLI-03027-100,variational_spline,small,multifocal,1.0,1,1878.0,1878,24521,0.0,0.0,13.056975505857295,,True,12,1,0.0,0.0,0.0,0.0,0.0,131.30498848101698
BraTS-GLI-03027-101,otsu_T1c,small,multifocal,3.0,1,775.0,775,12409,0.0,0.0,16.011612903225807,,True,11,1,0.0,0.0,0.0,0.0,0.0,130.78990786754153
BraTS-GLI-03027-101,gmm_T1c,small,multifocal,3.0,1,775.0,775,13076,0.0,0.0,16.872258064516128,,True,11,1,0.0,0.0,0.0,0.0,0.0,130.9854953713145
BraTS-GLI-03027-101,sustraccion,small,multifocal,3.0,1,775.0,775,88027,0.011756491970901556,0.005913004077933847,113.58322580645161,,True,11,332,5.0,0.09207883477210999,0.0,0.45454545454545453,0.18181818181818182,128.29750581033238
BraTS-GLI-03027-101,gmm_2d,small,multifocal,3.0,1,775.0,775,111179,0.010879468353073584,0.005469486730432439,143.4567741935484,,True,11,136,3.0,0.028948206454515457,0.0,0.2727272727272727,0.09090909090909091,128.49902723367208
BraTS-GLI-03027-101,variational_spline,small,multifocal,3.0,1,775.0,775,13076,0.0,0.0,16.872258064516128,,True,11,1,0.0,0.0,0.0,0.0,0.0,130.9854953713145
BraTS-GLI-03059-100,otsu_T1c,small,multifocal,0.0,1,776.0,776,511672,0.0028920007493443236,0.0014480943196008653,659.3711340206186,,True,7,1,1.0,0.0001551448367536068,0.0,0.14285714285714285,0.0,87.94316346368261
BraTS-GLI-03059-100,gmm_T1c,small,multifocal,0.0,1,776.0,776,12235,0.003381753900545692,0.0016937408576487797,15.766752577319588,,True,7,1,1.0,0.00041951684397645295,0.0,0.14285714285714285,0.0,87.0884606529805
BraTS-GLI-03059-100,sustraccion,small,multifocal,0.0,1,776.0,776,91823,0.009956910981760062,0.005003364518439732,118.32860824742268,,True,7,361,6.0,0.2832752764225006,0.3484848439693451,0.8571428571428571,0.5714285714285714,87.93179174792243
BraTS-GLI-03059-100,gmm_2d,small,multifocal,0.0,1,776.0,776,124496,0.011239542754965196,0.00565153169353285,160.43298969072166,,True,7,189,1.0,0.0007973653846420348,0.0,0.14285714285714285,0.0,87.20665112249179
BraTS-GLI-03059-100,variational_spline,small,multifocal,0.0,1,776.0,776,12238,0.003380974335331182,0.0016933497536945814,15.77061855670103,,True,7,1,1.0,0.00041941419476643205,0.0,0.14285714285714285,0.0,87.08903475914839
BraTS-GLI-03060-102,otsu_T1c,small,unifocal,4.0,1,1007.0,1007,489113,0.002648331020974455,0.0013259212496756702,485.71300893743796,,True,1,1,1.0,0.002648330992087722,0.002648330992087722,1.0,0.0,88.18163074019441
BraTS-GLI-03060-102,gmm_T1c,small,unifocal,4.0,1,1007.0,1007,5407,0.0,0.0,5.369414101290963,,False,1,1,0.0,0.0,0.0,0.0,0.0,93.17188417113823
BraTS-GLI-03060-102,sustraccion,small,unifocal,4.0,1,1007.0,1007,62958,0.018134917533025874,0.009150429912439851,62.52035749751738,,True,1,309,1.0,0.49931973218917847,0.49931973218917847,1.0,1.0,90.82400563727631
BraTS-GLI-03060-102,gmm_2d,small,unifocal,4.0,1,1007.0,1007,45856,0.024027484369331883,0.012159827213822895,45.53723932472691,,True,1,120,1.0,0.6102650761604309,0.6102650761604309,1.0,1.0,92.70382947861431
BraTS-GLI-03060-102,variational_spline,small,unifocal,4.0,1,1007.0,1007,5407,0.0,0.0,5.369414101290963,,False,1,1,0.0,0.0,0.0,0.0,0.0,93.17188417113823
BraTS-GLI-03063-100,otsu_T1c,medium,multifocal,4.0,1,6973.0,6973,8094,0.008097165991902834,0.0040650406504065045,1.1607629427792916,,False,15,1,1.0,0.0009770395699888468,0.0,0.06666666666666667,0.0,46.16275555033516
BraTS-GLI-03063-100,gmm_T1c,medium,multifocal,4.0,1,6973.0,6973,9629,0.008312251535959523,0.004173471239339503,1.3808977484583393,,False,15,1,1.0,0.0009324968559667468,0.0,0.06666666666666667,0.0,51.349780767091595
BraTS-GLI-03063-100,sustraccion,medium,multifocal,4.0,1,6973.0,6973,76178,0.1002032446994023,0.05274419193517756,10.92470959414886,,True,15,287,5.0,0.10838551819324493,0.0,0.3333333333333333,0.2,84.22588675698226
BraTS-GLI-03063-100,gmm_2d,medium,multifocal,4.0,1,6973.0,6973,81463,0.08955628929395269,0.04687721956532033,11.682633013050337,,True,15,324,5.0,0.03283656761050224,0.0,0.3333333333333333,0.13333333333333333,85.45174076635303
BraTS-GLI-03063-100,variational_spline,medium,multifocal,4.0,1,6973.0,6973,9629,0.008312251535959523,0.004173471239339503,1.3808977484583393,,False,15,1,1.0,0.0009324968559667468,0.0,0.06666666666666667,0.0,51.349780767091595
