case_id,metodo,dice_ET,jaccard_ET,vol_GT,vol_pred,guard_branch,guard_reason,tiempo_s,case_wall_s,shared_preproc_s,process,fold,stratum,vol_bin,focality,confound_bin,et_present,et_mm3,et_num_components,rc_present,et_to_rc_min_mm,enh_confound_risk
BraTS-GLI-02917-101,gmm_2d,0.088,0.0461,6110,119438,,,11.2762,51.1112,2.6285,1,1.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,6110.0,4,1,1.0,1.0
BraTS-GLI-02917-101,variational_spline,0.0,0.0,6110,21882,collapse-detected,empty_prediction,34.6281,51.1112,2.6285,1,1.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,6110.0,4,1,1.0,1.0
BraTS-GLI-02934-101,otsu_T1c,0.0,0.0,0,11031,,,0.261,34.7027,2.6974,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02934-101,gmm_T1c,0.0,0.0,0,10852,,,2.2253,34.7027,2.6974,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02934-101,sustraccion,0.0,0.0,0,87033,,,0.247,34.7027,2.6974,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02934-101,gmm_2d,0.0,0.0,0,120332,,,5.4214,34.7027,2.6974,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02934-101,variational_spline,0.0,0.0,0,10852,collapse-detected,empty_prediction,23.8507,34.7027,2.6974,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02947-100,otsu_T1c,0.0011,0.0005,482,768624,,,0.2813,29.0412,14.6045,1,0.0,small|multifocal|no_rc,small,multifocal,no_rc,1,482.0,4,0,,1.0
BraTS-GLI-02947-100,gmm_T1c,0.0002,0.0001,482,1236057,,,6.5239,29.0412,14.6045,1,0.0,small|multifocal|no_rc,small,multifocal,no_rc,1,482.0,4,0,,1.0
BraTS-GLI-02947-100,sustraccion,0.0054,0.0027,482,83973,,,0.349,29.0412,14.6045,1,0.0,small|multifocal|no_rc,small,multifocal,no_rc,1,482.0,4,0,,1.0
BraTS-GLI-02947-100,gmm_2d,0.0076,0.0038,482,89675,,,6.8656,29.0412,14.6045,1,0.0,small|multifocal|no_rc,small,multifocal,no_rc,1,482.0,4,0,,1.0
BraTS-GLI-02947-100,variational_spline,0.0025,0.0013,482,182201,evolved,accepted,0.417,29.0412,14.6045,1,0.0,small|multifocal|no_rc,small,multifocal,no_rc,1,482.0,4,0,,1.0
BraTS-GLI-02983-101,otsu_T1c,0.0,0.0,1845,12508,,,0.2628,50.4585,2.569,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,1845.0,2,1,1.0,1.0
BraTS-GLI-02983-101,gmm_T1c,0.0,0.0,1845,19121,,,1.87,50.4585,2.569,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,1845.0,2,1,1.0,1.0
BraTS-GLI-02983-101,sustraccion,0.044,0.0225,1845,45003,,,0.235,50.4585,2.569,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,1845.0,2,1,1.0,1.0
BraTS-GLI-02983-101,gmm_2d,0.0748,0.0389,1845,40823,,,10.2511,50.4585,2.569,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,1845.0,2,1,1.0,1.0
BraTS-GLI-02983-101,variational_spline,0.0,0.0,1845,19125,collapse-detected,empty_prediction,35.2706,50.4585,2.569,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,1845.0,2,1,1.0,1.0
BraTS-GLI-02984-101,otsu_T1c,0.0,0.0,0,13855,,,0.2637,53.5414,3.4321,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02984-101,gmm_T1c,0.0,0.0,0,16573,,,2.7196,53.5414,3.4321,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02984-101,sustraccion,0.0,0.0,0,87029,,,0.2345,53.5414,3.4321,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02984-101,gmm_2d,0.0,0.0,0,47090,,,4.964,53.5414,3.4321,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02984-101,variational_spline,0.0,0.0,0,16574,collapse-detected,empty_prediction,41.9276,53.5414,3.4321,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02985-101,otsu_T1c,0.0,0.0,0,553928,,,0.2534,59.9786,10.8391,1,1.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02985-101,gmm_T1c,0.0,0.0,0,1033716,,,4.434,59.9786,10.8391,1,1.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02985-101,sustraccion,0.0,0.0,0,11504,,,0.2119,59.9786,10.8391,1,1.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02985-101,gmm_2d,0.0,0.0,0,72903,,,4.461,59.9786,10.8391,1,1.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02985-101,variational_spline,0.0,0.0,0,29469,collapse-detected,empty_prediction,39.7791,59.9786,10.8391,1,1.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02992-101,otsu_T1c,0.0,0.0,0,10295,,,0.2575,33.2009,2.4811,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02992-101,gmm_T1c,0.0,0.0,0,11004,,,1.9523,33.2009,2.4811,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02992-101,sustraccion,0.0,0.0,0,4333,,,0.2211,33.2009,2.4811,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02992-101,gmm_2d,0.0,0.0,0,23993,,,3.1725,33.2009,2.4811,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02992-101,variational_spline,0.0,0.0,0,11005,collapse-detected,empty_prediction,25.1164,33.2009,2.4811,1,0.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-02996-101,otsu_T1c,0.0,0.0,18701,11907,,,0.2776,46.5025,5.4345,1,0.0,large|multifocal|far_rc,large,multifocal,far_rc,1,18701.0,2,1,1.0,1.0
BraTS-GLI-02996-101,gmm_T1c,0.0,0.0,18701,12893,,,5.0905,46.5025,5.4345,1,0.0,large|multifocal|far_rc,large,multifocal,far_rc,1,18701.0,2,1,1.0,1.0
BraTS-GLI-02996-101,sustraccion,0.2466,0.1407,18701,109102,,,0.2305,46.5025,5.4345,1,0.0,large|multifocal|far_rc,large,multifocal,far_rc,1,18701.0,2,1,1.0,1.0
BraTS-GLI-02996-101,gmm_2d,0.2032,0.1131,18701,148271,,,7.3852,46.5025,5.4345,1,0.0,large|multifocal|far_rc,large,multifocal,far_rc,1,18701.0,2,1,1.0,1.0
BraTS-GLI-02996-101,variational_spline,0.0,0.0,18701,12893,collapse-detected,empty_prediction,28.0841,46.5025,5.4345,1,0.0,large|multifocal|far_rc,large,multifocal,far_rc,1,18701.0,2,1,1.0,1.0
BraTS-GLI-03009-100,otsu_T1c,0.2388,0.1356,11130,21831,,,0.3013,51.7166,4.246,1,2.0,large|multifocal|far_rc,large,multifocal,far_rc,1,11130.0,5,1,1.0,0.9963
BraTS-GLI-03009-100,gmm_T1c,0.2921,0.171,11130,34501,,,3.4785,51.7166,4.246,1,2.0,large|multifocal|far_rc,large,multifocal,far_rc,1,11130.0,5,1,1.0,0.9963
BraTS-GLI-03009-100,sustraccion,0.1837,0.1011,11130,93171,,,0.2333,51.7166,4.246,1,2.0,large|multifocal|far_rc,large,multifocal,far_rc,1,11130.0,5,1,1.0,0.9963
BraTS-GLI-03009-100,gmm_2d,0.087,0.0455,11130,195721,,,7.1378,51.7166,4.246,1,2.0,large|multifocal|far_rc,large,multifocal,far_rc,1,11130.0,5,1,1.0,0.9963
BraTS-GLI-03009-100,variational_spline,0.2923,0.1712,11130,34552,collapse-detected,empty_prediction,36.3197,51.7166,4.246,1,2.0,large|multifocal|far_rc,large,multifocal,far_rc,1,11130.0,5,1,1.0,0.9963
BraTS-GLI-03010-100,otsu_T1c,0.0,0.0,0,17138,,,0.2502,44.702,2.7726,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-03010-100,gmm_T1c,0.0,0.0,0,21903,,,2.1946,44.702,2.7726,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-03010-100,sustraccion,0.0,0.0,0,85505,,,0.232,44.702,2.7726,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-03010-100,gmm_2d,0.0,0.0,0,191346,,,6.4153,44.702,2.7726,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-03010-100,variational_spline,0.0,0.0,0,21903,collapse-detected,empty_prediction,32.8372,44.702,2.7726,1,3.0,absent|unifocal|no_rc,absent,unifocal,no_rc,0,0.0,0,1,,
BraTS-GLI-03019-101,otsu_T1c,0.0007,0.0004,36755,15827,,,0.2776,69.5628,5.3456,1,4.0,large|multifocal|far_rc,large,multifocal,far_rc,1,36755.0,21,1,1.0,0.9996
BraTS-GLI-03019-101,gmm_T1c,0.0038,0.0019,36755,17405,,,4.7297,69.5628,5.3456,1,4.0,large|multifocal|far_rc,large,multifocal,far_rc,1,36755.0,21,1,1.0,0.9996
BraTS-GLI-03019-101,sustraccion,0.3697,0.2267,36755,75372,,,0.2252,69.5628,5.3456,1,4.0,large|multifocal|far_rc,large,multifocal,far_rc,1,36755.0,21,1,1.0,0.9996
BraTS-GLI-03019-101,gmm_2d,0.2502,0.143,36755,228427,,,6.2483,69.5628,5.3456,1,4.0,large|multifocal|far_rc,large,multifocal,far_rc,1,36755.0,21,1,1.0,0.9996
BraTS-GLI-03019-101,variational_spline,0.0038,0.0019,36755,17405,collapse-detected,empty_prediction,52.7364,69.5628,5.3456,1,4.0,large|multifocal|far_rc,large,multifocal,far_rc,1,36755.0,21,1,1.0,0.9996
BraTS-GLI-03020-100,otsu_T1c,0.0,0.0,13632,18977,,,0.2426,48.0375,3.2441,1,1.0,large|multifocal|far_rc,large,multifocal,far_rc,1,13632.0,2,1,1.0,1.0
BraTS-GLI-03020-100,gmm_T1c,0.0,0.0,13632,17578,,,2.6014,48.0375,3.2441,1,1.0,large|multifocal|far_rc,large,multifocal,far_rc,1,13632.0,2,1,1.0,1.0
BraTS-GLI-03020-100,sustraccion,0.1888,0.1042,13632,126679,,,0.2353,48.0375,3.2441,1,1.0,large|multifocal|far_rc,large,multifocal,far_rc,1,13632.0,2,1,1.0,1.0
BraTS-GLI-03020-100,gmm_2d,0.123,0.0655,13632,137154,,,5.5433,48.0375,3.2441,1,1.0,large|multifocal|far_rc,large,multifocal,far_rc,1,13632.0,2,1,1.0,1.0
BraTS-GLI-03020-100,variational_spline,0.0,0.0,13632,17578,collapse-detected,empty_prediction,36.1709,48.0375,3.2441,1,1.0,large|multifocal|far_rc,large,multifocal,far_rc,1,13632.0,2,1,1.0,1.0
BraTS-GLI-03025-101,otsu_T1c,0.0,0.0,766,11444,,,0.2569,38.2529,3.0666,1,1.0,small|unifocal|far_rc,small,unifocal,far_rc,1,766.0,1,1,1.0,0.9484
BraTS-GLI-03025-101,gmm_T1c,0.0,0.0,766,11656,,,2.3954,38.2529,3.0666,1,1.0,small|unifocal|far_rc,small,unifocal,far_rc,1,766.0,1,1,1.0,0.9484
BraTS-GLI-03025-101,sustraccion,0.014,0.0071,766,106807,,,0.2426,38.2529,3.0666,1,1.0,small|unifocal|far_rc,small,unifocal,far_rc,1,766.0,1,1,1.0,0.9484
BraTS-GLI-03025-101,gmm_2d,0.0099,0.005,766,153237,,,6.3209,38.2529,3.0666,1,1.0,small|unifocal|far_rc,small,unifocal,far_rc,1,766.0,1,1,1.0,0.9484
BraTS-GLI-03025-101,variational_spline,0.0,0.0,766,11656,collapse-detected,empty_prediction,25.9704,38.2529,3.0666,1,1.0,small|unifocal|far_rc,small,unifocal,far_rc,1,766.0,1,1,1.0,0.9484
BraTS-GLI-03026-101,otsu_T1c,0.0006,0.0003,4326,16597,,,0.2752,63.7957,7.026,1,3.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,4326.0,4,1,1.0,0.8209
BraTS-GLI-03026-101,gmm_T1c,0.0005,0.0003,4326,17735,,,6.566,63.7957,7.026,1,3.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,4326.0,4,1,1.0,0.8209
BraTS-GLI-03026-101,sustraccion,0.0787,0.041,4326,92256,,,0.2368,63.7957,7.026,1,3.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,4326.0,4,1,1.0,0.8209
BraTS-GLI-03026-101,gmm_2d,0.0044,0.0022,4326,424809,,,6.0253,63.7957,7.026,1,3.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,4326.0,4,1,1.0,0.8209
BraTS-GLI-03026-101,variational_spline,0.0005,0.0003,4326,17736,collapse-detected,empty_prediction,43.6663,63.7957,7.026,1,3.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,4326.0,4,1,1.0,0.8209
BraTS-GLI-03027-100,otsu_T1c,0.0,0.0,1878,17711,,,0.2974,66.2902,4.9835,1,1.0,small|multifocal|far_rc,small,multifocal,far_rc,1,1878.0,2,1,1.0,1.0
BraTS-GLI-03027-100,gmm_T1c,0.0,0.0,1878,24521,,,3.9014,66.2902,4.9835,1,1.0,small|multifocal|far_rc,small,multifocal,far_rc,1,1878.0,2,1,1.0,1.0
BraTS-GLI-03027-100,sustraccion,0.0281,0.0142,1878,108125,,,0.247,66.2902,4.9835,1,1.0,small|multifocal|far_rc,small,multifocal,far_rc,1,1878.0,2,1,1.0,1.0
BraTS-GLI-03027-100,gmm_2d,0.0282,0.0143,1878,115538,,,6.5867,66.2902,4.9835,1,1.0,small|multifocal|far_rc,small,multifocal,far_rc,1,1878.0,2,1,1.0,1.0
BraTS-GLI-03027-100,variational_spline,0.0,0.0,1878,24521,collapse-detected,empty_prediction,50.2742,66.2902,4.9835,1,1.0,small|multifocal|far_rc,small,multifocal,far_rc,1,1878.0,2,1,1.0,1.0
BraTS-GLI-03027-101,otsu_T1c,0.0,0.0,775,12409,,,0.2563,33.7584,2.1356,1,3.0,small|multifocal|far_rc,small,multifocal,far_rc,1,775.0,4,1,1.0,1.0
BraTS-GLI-03027-101,gmm_T1c,0.0,0.0,775,13076,,,1.5866,33.7584,2.1356,1,3.0,small|multifocal|far_rc,small,multifocal,far_rc,1,775.0,4,1,1.0,1.0
BraTS-GLI-03027-101,sustraccion,0.0118,0.0059,775,88027,,,0.2353,33.7584,2.1356,1,3.0,small|multifocal|far_rc,small,multifocal,far_rc,1,775.0,4,1,1.0,1.0
BraTS-GLI-03027-101,gmm_2d,0.0109,0.0055,775,111179,,,4.8778,33.7584,2.1356,1,3.0,small|multifocal|far_rc,small,multifocal,far_rc,1,775.0,4,1,1.0,1.0
BraTS-GLI-03027-101,variational_spline,0.0,0.0,775,13076,collapse-detected,empty_prediction,24.6669,33.7584,2.1356,1,3.0,small|multifocal|far_rc,small,multifocal,far_rc,1,775.0,4,1,1.0,1.0
BraTS-GLI-03059-100,otsu_T1c,0.0029,0.0014,776,511672,,,0.2719,44.3891,2.6027,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,776.0,6,1,1.0,0.9974
BraTS-GLI-03059-100,gmm_T1c,0.0034,0.0017,776,12235,,,1.9535,44.3891,2.6027,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,776.0,6,1,1.0,0.9974
BraTS-GLI-03059-100,sustraccion,0.01,0.005,776,91823,,,0.2494,44.3891,2.6027,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,776.0,6,1,1.0,0.9974
BraTS-GLI-03059-100,gmm_2d,0.0112,0.0057,776,124496,,,6.6911,44.3891,2.6027,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,776.0,6,1,1.0,0.9974
BraTS-GLI-03059-100,variational_spline,0.0034,0.0017,776,12238,collapse-detected,empty_prediction,32.6204,44.3891,2.6027,1,0.0,small|multifocal|far_rc,small,multifocal,far_rc,1,776.0,6,1,1.0,0.9974
BraTS-GLI-03060-102,otsu_T1c,0.0026,0.0013,1007,489113,,,0.2339,21.5831,2.0241,1,4.0,small|unifocal|far_rc,small,unifocal,far_rc,1,1007.0,1,1,1.0,1.0
BraTS-GLI-03060-102,gmm_T1c,0.0,0.0,1007,5407,,,1.4134,21.5831,2.0241,1,4.0,small|unifocal|far_rc,small,unifocal,far_rc,1,1007.0,1,1,1.0,1.0
BraTS-GLI-03060-102,sustraccion,0.0181,0.0092,1007,62958,,,0.2095,21.5831,2.0241,1,4.0,small|unifocal|far_rc,small,unifocal,far_rc,1,1007.0,1,1,1.0,1.0
BraTS-GLI-03060-102,gmm_2d,0.024,0.0122,1007,45856,,,6.051,21.5831,2.0241,1,4.0,small|unifocal|far_rc,small,unifocal,far_rc,1,1007.0,1,1,1.0,1.0
BraTS-GLI-03060-102,variational_spline,0.0,0.0,1007,5407,collapse-detected,empty_prediction,11.6513,21.5831,2.0241,1,4.0,small|unifocal|far_rc,small,unifocal,far_rc,1,1007.0,1,1,1.0,1.0
BraTS-GLI-03063-100,otsu_T1c,0.0081,0.0041,6973,8094,,,0.2272,30.3656,1.9084,1,4.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,6973.0,4,1,1.0,0.9981
BraTS-GLI-03063-100,gmm_T1c,0.0083,0.0042,6973,9629,,,1.2922,30.3656,1.9084,1,4.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,6973.0,4,1,1.0,0.9981
BraTS-GLI-03063-100,sustraccion,0.1002,0.0527,6973,76178,,,0.2242,30.3656,1.9084,1,4.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,6973.0,4,1,1.0,0.9981
BraTS-GLI-03063-100,gmm_2d,0.0896,0.0469,6973,81463,,,4.436,30.3656,1.9084,1,4.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,6973.0,4,1,1.0,0.9981
BraTS-GLI-03063-100,variational_spline,0.0083,0.0042,6973,9629,collapse-detected,empty_prediction,22.2776,30.3656,1.9084,1,4.0,medium|multifocal|far_rc,medium,multifocal,far_rc,1,6973.0,4,1,1.0,0.9981
